id;Operacao;Cod_Cliente;Dt_Operacao;Entrega;Nota;Serie;Situacao;Cliente;Nome;Produto;Descricao;Qtde;Valor
;307;930;04/06/2010;04/06/2010;62922;1;"""E""";930;"""FILIAL CEBRASA    """;8793;"""H2OH LIMAO C/GAS PET """;112;1476,35
;307;930;04/06/2010;04/06/2010;62923;1;"""E""";930;"""FILIAL CEBRASA    """;1172;"""H2OH LIMAO/MACA C/GAS""";58;929,74
;307;930;04/06/2010;04/06/2010;62923;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";75;1366,95
;307;930;04/06/2010;04/06/2010;62923;1;"""E""";930;"""FILIAL CEBRASA    """;2390;"""GUARANA CHP ANTARCTIC""";82;1447,72
;307;930;04/06/2010;04/06/2010;62927;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";281;4481,14
;307;930;04/06/2010;04/06/2010;62927;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";261;4728,54
;307;930;04/06/2010;04/06/2010;62927;1;"""E""";930;"""FILIAL CEBRASA    """;4409;"""PEPSI TWIST PET 2L SH""";78;1297,21
;307;930;04/06/2010;04/06/2010;62932;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";2341;33580,24
;307;930;04/06/2010;04/06/2010;62970;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;04/06/2010;04/06/2010;62978;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1101;17247,94
;307;930;04/06/2010;04/06/2010;62978;1;"""E""";930;"""FILIAL CEBRASA    """;9083;"""SKOL LATA 473ML SH C/""";307;6334,61
;307;930;05/06/2010;05/06/2010;62990;1;"""E""";930;"""FILIAL CEBRASA    """;9083;"""SKOL LATA 473ML SH C/""";1024;21129,11
;307;930;05/06/2010;05/06/2010;62996;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;05/06/2010;05/06/2010;63010;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;05/06/2010;05/06/2010;63017;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";404;9523,13
;307;930;05/06/2010;05/06/2010;63045;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";489;7660,53
;307;930;05/06/2010;05/06/2010;63045;1;"""E""";930;"""FILIAL CEBRASA    """;3730;"""BOHEMIA NOVA EMBALAGE""";336;6106,7
;307;930;05/06/2010;05/06/2010;63046;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";355;5307,18
;307;930;05/06/2010;05/06/2010;63064;1;"""E""";930;"""FILIAL CEBRASA    """;2777;"""GUARANA CHP ANTARCTIC""";526;5000,16
;307;930;05/06/2010;05/06/2010;63064;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";91;1185,98
;307;930;05/06/2010;05/06/2010;63064;1;"""E""";930;"""FILIAL CEBRASA    """;2707;"""TONICA ANTARCTICA LAT""";181;2292,46
;307;930;05/06/2010;05/06/2010;63065;1;"""E""";930;"""FILIAL CEBRASA    """;2390;"""GUARANA CHP ANTARCTIC""";54;953,38
;307;930;05/06/2010;05/06/2010;63065;1;"""E""";930;"""FILIAL CEBRASA    """;498;"""PEPSI COLA PET 600ML """;54;947,35
;307;930;07/06/2010;07/06/2010;63085;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1226;19206,15
;307;930;05/06/2010;05/06/2010;63089;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";112;1786,08
;307;930;05/06/2010;05/06/2010;63090;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";104;1884,17
;307;930;05/06/2010;05/06/2010;63090;1;"""E""";930;"""FILIAL CEBRASA    """;1166;"""SUKITA UVA PET 2L CAI""";80;1138,33
;307;930;05/06/2010;05/06/2010;63090;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";204;3718,1
;307;930;07/06/2010;07/06/2010;63103;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";280;4465,19
;307;930;07/06/2010;07/06/2010;63103;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";209;3786,45
;307;930;07/06/2010;07/06/2010;63103;1;"""E""";930;"""FILIAL CEBRASA    """;1166;"""SUKITA UVA PET 2L CAI""";121;1721,72
;307;930;07/06/2010;07/06/2010;63109;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;07/06/2010;07/06/2010;63113;1;"""E""";930;"""FILIAL CEBRASA    """;2546;"""ORIGINAL 600ML       """;192;5714,84
;307;930;07/06/2010;07/06/2010;63113;1;"""E""";930;"""FILIAL CEBRASA    """;3733;"""BOHEMIA NOVA EMBALAGE""";238;6191,07
;307;930;07/06/2010;07/06/2010;63116;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;07/06/2010;07/06/2010;63124;1;"""E""";930;"""FILIAL CEBRASA    """;576;"""SUKITA 290ML         """;24;148,32
;307;930;07/06/2010;07/06/2010;63124;1;"""E""";930;"""FILIAL CEBRASA    """;2237;"""TONICA ANTARCTICA 290""";46;266,03
;307;930;07/06/2010;07/06/2010;63124;1;"""E""";930;"""FILIAL CEBRASA    """;2595;"""GUARANA CHP ANTARCTIC""";42;256,77
;307;930;07/06/2010;07/06/2010;63125;1;"""E""";930;"""FILIAL CEBRASA    """;909;"""PEPSI COLA 284ML     """;68;400,43
;307;930;07/06/2010;07/06/2010;63125;1;"""E""";930;"""FILIAL CEBRASA    """;971;"""CARACU 300ML         """;94;1381,6
;307;930;07/06/2010;07/06/2010;63125;1;"""E""";930;"""FILIAL CEBRASA    """;2231;"""GUARANA CHP ANTARCTIC""";194;1238,32
;307;930;07/06/2010;07/06/2010;63135;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";604;11008,5
;307;930;07/06/2010;07/06/2010;63142;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;07/06/2010;07/06/2010;63147;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1226;19206,15
;307;930;07/06/2010;07/06/2010;63172;1;"""E""";930;"""FILIAL CEBRASA    """;1168;"""GUARAH GUARANA ANTARC""";26;403,41
;307;930;07/06/2010;07/06/2010;63172;1;"""E""";930;"""FILIAL CEBRASA    """;8793;"""H2OH LIMAO C/GAS PET """;75;988,63
;307;930;07/06/2010;07/06/2010;63173;1;"""E""";930;"""FILIAL CEBRASA    """;1172;"""H2OH LIMAO/MACA C/GAS""";59;945,77
;307;930;07/06/2010;07/06/2010;63173;1;"""E""";930;"""FILIAL CEBRASA    """;1822;"""H2OH LIMAO MARACUJA C""";59;945,77
;307;930;07/06/2010;07/06/2010;63173;1;"""E""";930;"""FILIAL CEBRASA    """;8791;"""H2OH LIMAO C/GAS PET """;323;5177,69
;307;930;07/06/2010;07/06/2010;63175;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;07/06/2010;07/06/2010;63189;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;07/06/2010;07/06/2010;63191;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";244;3822,43
;307;930;07/06/2010;07/06/2010;63191;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";1340;19207,02
;307;930;07/06/2010;07/06/2010;63194;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;378;9612,73
;307;930;07/06/2010;07/06/2010;63197;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;08/06/2010;08/06/2010;63222;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";168;2408,04
;307;930;08/06/2010;08/06/2010;63222;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";366;4770
;307;930;08/06/2010;08/06/2010;63222;1;"""E""";930;"""FILIAL CEBRASA    """;2707;"""TONICA ANTARCTICA LAT""";91;1152,56
;307;930;08/06/2010;08/06/2010;63223;1;"""E""";930;"""FILIAL CEBRASA    """;2277;"""GUARANA CHP ANTARCTIC""";78;981,16
;307;930;08/06/2010;08/06/2010;63223;1;"""E""";930;"""FILIAL CEBRASA    """;7700;"""SUKITA LATA 350ML TWE""";133;1725,71
;307;930;08/06/2010;08/06/2010;63223;1;"""E""";930;"""FILIAL CEBRASA    """;7699;"""PEPSI COLA LATA 350ML""";147;1913,22
;307;930;08/06/2010;08/06/2010;63235;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;08/06/2010;08/06/2010;63237;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;08/06/2010;08/06/2010;63241;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;08/06/2010;08/06/2010;63246;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1224;19174,82
;307;930;08/06/2010;08/06/2010;63247;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";472;7056,31
;307;930;08/06/2010;08/06/2010;63247;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";1004;14390,93
;307;930;08/06/2010;08/06/2010;63253;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;08/06/2010;08/06/2010;63257;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;392;8841,95
;307;930;08/06/2010;08/06/2010;63261;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;08/06/2010;08/06/2010;63262;1;"""E""";930;"""FILIAL CEBRASA    """;2390;"""GUARANA CHP ANTARCTIC""";300;5296,53
;307;930;08/06/2010;08/06/2010;63263;1;"""E""";930;"""FILIAL CEBRASA    """;7947;"""GUARANA CHP ANTARCTIC""";68;1190,41
;307;930;08/06/2010;08/06/2010;63263;1;"""E""";930;"""FILIAL CEBRASA    """;2392;"""GUARANA CHP ANTARCTIC""";55;971,03
;307;930;08/06/2010;08/06/2010;63263;1;"""E""";930;"""FILIAL CEBRASA    """;686;"""SUKITA PET 600ML CAIX""";81;1424,5
;307;930;08/06/2010;08/06/2010;63284;1;"""E""";930;"""FILIAL CEBRASA    """;2546;"""ORIGINAL 600ML       """;190;5655,31
;307;930;08/06/2010;08/06/2010;63284;1;"""E""";930;"""FILIAL CEBRASA    """;3733;"""BOHEMIA NOVA EMBALAGE""";236;6139,04
;307;930;08/06/2010;08/06/2010;63306;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";112;1786,08
;307;930;08/06/2010;08/06/2010;63306;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";104;1884,17
;307;930;08/06/2010;08/06/2010;63306;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";402;7326,85
;307;930;08/06/2010;08/06/2010;63311;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;08/06/2010;08/06/2010;63312;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";472;7056,31
;307;930;08/06/2010;08/06/2010;63312;1;"""E""";930;"""FILIAL CEBRASA    """;9083;"""SKOL LATA 473ML SH C/""";307;6334,61
;307;930;08/06/2010;08/06/2010;63314;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";489;7660,53
;307;930;08/06/2010;08/06/2010;63322;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;09/06/2010;09/06/2010;63345;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";605;11026,73
;307;930;09/06/2010;09/06/2010;63368;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";321;4183,53
;307;930;09/06/2010;09/06/2010;63368;1;"""E""";930;"""FILIAL CEBRASA    """;7699;"""PEPSI COLA LATA 350ML""";146;1900,2
;307;930;09/06/2010;09/06/2010;63369;1;"""E""";930;"""FILIAL CEBRASA    """;2686;"""SODA LIMONADA ANTARCT""";131;1688,89
;307;930;09/06/2010;09/06/2010;63369;1;"""E""";930;"""FILIAL CEBRASA    """;7700;"""SUKITA LATA 350ML TWE""";134;1738,69
;307;930;09/06/2010;09/06/2010;63369;1;"""E""";930;"""FILIAL CEBRASA    """;2707;"""TONICA ANTARCTICA LAT""";181;2292,46
;307;930;09/06/2010;09/06/2010;63370;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;09/06/2010;09/06/2010;63375;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;09/06/2010;09/06/2010;63382;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1226;19206,15
;307;930;09/06/2010;09/06/2010;63387;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;09/06/2010;09/06/2010;63389;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;09/06/2010;09/06/2010;63403;1;"""E""";930;"""FILIAL CEBRASA    """;7945;"""PEPSI COLA PET 2,5L C""";85;1334,14
;307;930;09/06/2010;09/06/2010;63403;1;"""E""";930;"""FILIAL CEBRASA    """;7947;"""GUARANA CHP ANTARCTIC""";236;4131,44
;307;930;09/06/2010;09/06/2010;63417;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";506;8069,23
;307;930;09/06/2010;09/06/2010;63417;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";156;2826,25
;307;930;09/06/2010;09/06/2010;63423;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";521;9438,96
;307;930;09/06/2010;09/06/2010;63429;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";473;7071,26
;307;930;09/06/2010;09/06/2010;63429;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";734;11498,62
;307;930;09/06/2010;09/06/2010;63435;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;09/06/2010;09/06/2010;63439;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;09/06/2010;09/06/2010;63446;1;"""E""";930;"""FILIAL CEBRASA    """;2231;"""GUARANA CHP ANTARCTIC""";192;1225,55
;307;930;09/06/2010;09/06/2010;63446;1;"""E""";930;"""FILIAL CEBRASA    """;7945;"""PEPSI COLA PET 2,5L C""";57;894,66
;307;930;09/06/2010;09/06/2010;63446;1;"""E""";930;"""FILIAL CEBRASA    """;7947;"""GUARANA CHP ANTARCTIC""";135;2363,32
;307;930;09/06/2010;09/06/2010;63447;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";412;9711,71
;307;930;09/06/2010;09/06/2010;63454;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";344;8097,04
;307;930;09/06/2010;09/06/2010;63459;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";915;11925,01
;307;930;10/06/2010;10/06/2010;63479;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;10/06/2010;10/06/2010;63483;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;458;10346,27
;307;930;10/06/2010;10/06/2010;63491;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;452;11510,04
;307;930;10/06/2010;10/06/2010;63520;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";344;8097,04
;307;930;10/06/2010;10/06/2010;63525;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1180;17640,76
;307;930;10/06/2010;10/06/2010;63526;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;10/06/2010;10/06/2010;63535;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";1673;23980,11
;307;930;10/06/2010;10/06/2010;63541;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;10/06/2010;10/06/2010;63550;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";404;9523,13
;307;930;10/06/2010;10/06/2010;63559;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;440;11204,47
;307;930;10/06/2010;10/06/2010;63565;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";472;7056,31
;307;930;10/06/2010;10/06/2010;63565;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";246;3853,76
;307;930;10/06/2010;10/06/2010;63569;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";400;9428,84
;307;930;10/06/2010;10/06/2010;63570;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;392;9968,76
;310;666;04/06/2010;04/06/2010;21219;2;"""A""";666;"""GRAZIELA SOLERA   """;101489;"""BARRIL CHOPP,30L,    """;2;800
;310;2783;02/06/2010;02/06/2010;21126;2;"""A""";2783;"""ASBEG             """;1000358;"""OASIS NORMAL         """;3;6300
;310;3112;04/06/2010;04/06/2010;21218;2;"""A""";3112;"""HEXA BEER         """;1000302;"""MESA PLASTICA SKOL   """;       ;0
;310;3112;04/06/2010;04/06/2010;21218;2;"""A""";3112;"""HEXA BEER         """;1000303;"""CADEIRA PLASTICA SKOL""";       ;0
;310;3112;04/06/2010;04/06/2010;21218;2;"""A""";3112;"""HEXA BEER         """;1001019;"""VISA COOLER GUARANA  """;       ;0
;310;3112;04/06/2010;04/06/2010;21218;2;"""A""";3112;"""HEXA BEER         """;1035811;"""OASIS NORMAL PORTA DE""";       ;0
;310;21573;04/06/2010;04/06/2010;21220;2;"""A""";21573;"""LANC NOVA OPCAO   """;1003581;"""OASIS NORMAL PORTA DE""";1;2500
;310;27396;04/06/2010;04/06/2010;21221;2;"""A""";27396;"""CASA  CARNE ALAMED""";118751;"""REFRIGERADOR BRAHMA N""";1;2100
;310;27396;04/06/2010;04/06/2010;21221;2;"""A""";27396;"""CASA  CARNE ALAMED""";118767;"""REFRIGERADOR BRAHMA D""";1;3600
;310;28092;04/06/2010;04/06/2010;21222;2;"""A""";28092;"""S.G.P.A           """;101490;"""BARRIL CHOPP,50L,    """;14;7000
;310;33284;04/06/2010;04/06/2010;21244;2;"""A""";33284;"""PASTELARIA 84     """;1003581;"""OASIS NORMAL PORTA DE""";1;2500
;310;38038;04/06/2010;04/06/2010;21243;2;"""A""";38038;"""TRADICAO RESTAURAN""";1001019;"""VISA COOLER GUARANA  """;1;1480
;310;45646;04/06/2010;04/06/2010;21245;2;"""A""";45646;"""BAR E CHOPP GUACAM""";1000302;"""MESA PLASTICA SKOL   """;20;1200
;310;45646;04/06/2010;04/06/2010;21245;2;"""A""";45646;"""BAR E CHOPP GUACAM""";1000303;"""CADEIRA PLASTICA SKOL""";80;2000
;310;56021;04/06/2010;04/06/2010;21223;2;"""A""";56021;"""CHOPP TROPICAL    """;1000302;"""MESA PLASTICA SKOL   """;3;180
;310;56021;04/06/2010;04/06/2010;21223;2;"""A""";56021;"""CHOPP TROPICAL    """;1000303;"""CADEIRA PLASTICA SKOL""";12;300
;310;64771;04/06/2010;04/06/2010;21242;2;"""A""";64771;"""BOLA SETE         """;1000302;"""MESA PLASTICA SKOL   """;140;8400
;310;64771;04/06/2010;04/06/2010;21242;2;"""A""";64771;"""BOLA SETE         """;1000303;"""CADEIRA PLASTICA SKOL""";560;14000
;310;67030;04/06/2010;04/06/2010;21241;2;"""A""";67030;"""BAR PEIXE         """;1000358;"""OASIS NORMAL         """;1;2100
;310;77777;04/06/2010;04/06/2010;21225;2;"""A""";77777;"""REGRA LOGISTICA LT""";1001019;"""VISA COOLER GUARANA  """;1;1480
;310;77777;04/06/2010;04/06/2010;21225;2;"""A""";77777;"""REGRA LOGISTICA LT""";1000353;"""OASIS MINI           """;1;1600
;310;95642;04/06/2010;04/06/2010;21224;2;"""A""";95642;"""BAR DO OSWALDO    """;1000353;"""OASIS MINI           """;1;1600
;310;95720;03/06/2010;03/06/2010;21152;2;"""A""";95720;"""S DA EUROPA BAR RE""";1000358;"""OASIS NORMAL         """;1;2100
;314;776;07/06/2010;07/06/2010;25382;1;"""E""";776;"""FILIAL GOIANIA    """;982;"""SKOL 600ML           """;1072;27404,72
;314;930;03/06/2010;03/06/2010;62851;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;2352;59892,97
;314;930;03/06/2010;03/06/2010;62858;1;"""E""";930;"""FILIAL CEBRASA    """;2277;"""GUARANA CHP ANTARCTIC""";117;1471,74
